name,population,households,lad_trse_rank,lad_vul_rank,lad_disability_and_caring_rank,lad_childcare_young_people_rank,lad_low_income_poverty_rank,lad_acc_rank,lad_work_access_rank,lad_education_access_rank,lad_health_access_rank,lad_amenities_access_rank,lad_trse_10pct,lad_trse_30pct,ca_trse_rank,ca_vul_rank,ca_disability_and_caring_rank,ca_childcare_young_people_rank,ca_low_income_poverty_rank,ca_acc_rank,ca_work_access_rank,ca_education_access_rank,ca_health_access_rank,ca_amenities_access_rank,ca_trse_10pct,ca_trse_30pct,eng_trse_rank,eng_vul_rank,eng_disability_and_caring_rank,eng_childcare_young_people_rank,eng_low_income_poverty_rank,eng_acc_rank,eng_work_access_rank,eng_education_access_rank,eng_health_access_rank,eng_amenities_access_rank,eng_trse_10pct,eng_trse_30pct,high_risk_pop,feature_type
E00024275,244,99,27,41,61,16,53,41,52,50,44,37,FALSE,TRUE,33,37,53,14,52,44,37,33,79,37,FALSE,FALSE,50,23,40,7,41,72,49,50,89,76,FALSE,FALSE,0,output_area
E00024276,396,129,17,4,14,0,20,31,27,9,32,46,FALSE,TRUE,24,4,13,0,19,34,18,6,66,42,FALSE,TRUE,41,1,9,0,11,66,33,34,83,78,FALSE,FALSE,0,output_area
E00024277,303,137,15,62,13,89,67,29,22,20,44,18,FALSE,TRUE,22,56,12,86,66,32,15,14,79,25,FALSE,TRUE,39,44,9,79,58,65,31,41,89,68,FALSE,FALSE,0,output_area
E00024278,335,132,55,59,65,59,53,64,75,62,54,58,FALSE,FALSE,59,52,57,55,53,68,63,48,83,51,FALSE,FALSE,67,39,44,43,42,82,66,61,91,80,FALSE,FALSE,0,output_area
E00024279,234,117,25,40,6,64,45,38,41,42,60,31,FALSE,TRUE,31,37,6,61,44,42,28,29,85,33,FALSE,FALSE,48,22,4,49,33,71,41,48,92,74,FALSE,FALSE,0,output_area
E00024280,418,133,24,3,8,6,13,37,46,36,38,36,FALSE,TRUE,30,3,8,6,13,41,32,26,76,36,FALSE,TRUE,47,1,6,2,7,70,45,47,87,75,FALSE,FALSE,0,output_area
E00024281,423,151,10,3,6,9,16,22,31,31,20,23,TRUE,TRUE,17,3,5,7,15,27,21,22,32,28,FALSE,TRUE,32,1,4,3,8,60,36,45,61,71,FALSE,FALSE,0,output_area
E00024282,383,158,14,75,85,46,82,28,22,20,37,16,FALSE,TRUE,21,67,75,42,82,31,15,14,74,25,FALSE,TRUE,38,56,65,31,77,64,31,41,87,67,FALSE,FALSE,0,output_area
E00024283,264,123,21,2,11,12,4,35,35,36,49,28,FALSE,TRUE,28,2,10,11,4,39,24,26,81,32,FALSE,TRUE,45,1,7,5,2,69,38,47,90,73,FALSE,FALSE,0,output_area
E00024284,367,122,20,2,11,5,11,34,41,36,34,32,FALSE,TRUE,27,2,10,5,11,37,28,26,71,34,FALSE,TRUE,44,1,7,2,6,68,41,47,85,74,FALSE,FALSE,0,output_area
E00024285,332,134,24,48,10,82,41,38,46,42,44,32,FALSE,TRUE,31,42,9,80,40,41,32,29,79,34,FALSE,FALSE,47,28,7,70,28,70,45,48,89,74,FALSE,FALSE,0,output_area
E00024286,313,154,24,29,21,43,27,37,41,42,49,31,FALSE,TRUE,30,26,19,39,27,41,28,29,81,33,FALSE,FALSE,47,13,13,27,17,70,41,48,90,74,FALSE,FALSE,0,output_area
E00024287,334,149,26,6,24,12,5,40,46,47,54,34,FALSE,TRUE,32,6,22,11,5,43,32,31,83,35,FALSE,FALSE,49,2,15,5,3,72,45,49,91,75,FALSE,FALSE,0,output_area
E00024288,386,130,42,9,18,13,20,54,64,55,44,49,FALSE,FALSE,45,10,17,11,20,56,49,39,79,45,FALSE,FALSE,58,4,12,5,11,77,57,54,89,78,FALSE,FALSE,0,output_area
E00024289,324,135,31,56,45,64,56,44,58,47,44,46,FALSE,FALSE,37,50,40,60,56,48,43,31,79,42,FALSE,FALSE,52,37,28,48,46,73,53,49,89,78,FALSE,FALSE,0,output_area
E00024290,237,125,22,36,4,76,18,36,46,42,44,26,FALSE,TRUE,29,31,4,74,17,39,32,29,79,31,FALSE,TRUE,46,18,3,63,9,69,45,48,89,72,FALSE,FALSE,0,output_area
E00024291,290,123,19,53,47,39,70,33,35,36,38,24,FALSE,TRUE,25,47,41,34,70,36,24,26,76,29,FALSE,TRUE,43,33,29,23,62,67,38,47,87,71,FALSE,FALSE,0,output_area
E00024292,274,118,40,38,44,34,44,52,58,57,49,39,FALSE,FALSE,43,35,38,30,43,53,43,41,81,38,FALSE,FALSE,56,20,27,19,32,76,53,55,90,76,FALSE,FALSE,0,output_area
E00024293,312,130,44,83,78,73,87,55,64,55,40,53,FALSE,FALSE,46,79,69,70,88,57,49,39,77,48,FALSE,FALSE,59,70,57,59,84,78,57,54,88,79,FALSE,FALSE,0,output_area
E00024294,311,146,58,41,21,60,42,66,80,63,54,62,FALSE,FALSE,62,37,19,56,41,71,69,49,83,56,FALSE,FALSE,69,23,13,44,29,83,71,61,91,81,FALSE,FALSE,0,output_area
E00024295,340,137,26,63,37,64,78,39,52,42,44,36,FALSE,TRUE,32,57,33,60,78,43,37,29,79,36,FALSE,FALSE,48,45,23,49,73,71,49,48,89,75,FALSE,FALSE,0,output_area
E00024296,253,122,19,67,35,74,78,34,31,36,40,25,FALSE,TRUE,26,60,31,71,79,36,21,26,77,30,FALSE,TRUE,43,48,22,60,73,68,36,47,88,72,FALSE,FALSE,0,output_area
E00024297,275,110,23,33,47,10,48,36,41,42,40,31,FALSE,TRUE,29,29,41,8,47,40,28,29,77,33,FALSE,TRUE,46,15,29,3,36,70,41,48,88,74,FALSE,FALSE,0,output_area
E00024298,315,118,26,18,9,32,28,40,46,36,40,43,FALSE,TRUE,32,17,9,27,29,43,32,26,77,40,FALSE,FALSE,49,8,6,17,18,72,45,47,88,77,FALSE,FALSE,0,output_area
E00024299,261,121,18,70,48,71,79,32,31,36,37,24,FALSE,TRUE,24,63,41,68,79,35,21,26,74,29,FALSE,TRUE,42,51,30,57,74,67,36,47,87,71,FALSE,FALSE,0,output_area
E00024300,413,181,22,15,19,26,20,36,31,10,37,50,FALSE,TRUE,29,14,17,21,19,39,21,7,74,46,FALSE,TRUE,46,6,12,12,11,69,36,35,87,79,FALSE,FALSE,0,output_area
E00024301,231,122,18,15,10,37,11,32,27,24,35,32,FALSE,TRUE,24,14,10,32,11,35,18,16,72,34,FALSE,TRUE,42,6,7,21,6,67,33,42,86,74,FALSE,FALSE,0,output_area
E00024302,235,110,19,45,18,61,51,33,31,31,38,26,FALSE,TRUE,25,41,16,57,50,36,21,22,76,31,FALSE,TRUE,43,26,11,45,39,67,36,45,87,72,FALSE,FALSE,0,output_area
E00024303,207,107,18,80,32,93,92,32,31,31,38,25,FALSE,TRUE,25,75,29,90,92,36,21,22,76,30,FALSE,TRUE,42,65,20,86,88,67,36,45,87,72,FALSE,FALSE,0,output_area
E00024304,309,116,17,6,7,16,19,31,27,24,33,32,FALSE,TRUE,23,6,6,14,18,34,18,16,68,34,FALSE,TRUE,41,2,5,7,10,66,33,42,84,74,FALSE,FALSE,0,output_area
E00024305,301,130,45,88,80,80,93,28,15,15,36,21,FALSE,FALSE,48,85,72,78,93,31,12,9,73,27,FALSE,FALSE,60,78,60,68,89,64,28,37,86,70,FALSE,FALSE,0,output_area
E00024306,258,110,16,26,34,27,29,30,27,28,32,30,FALSE,TRUE,23,23,30,22,30,33,18,19,66,32,FALSE,TRUE,40,11,21,13,19,66,33,44,83,73,FALSE,FALSE,0,output_area
E00024307,326,117,16,0,1,2,10,30,27,20,31,36,FALSE,TRUE,23,0,1,1,10,34,18,14,64,36,FALSE,TRUE,40,0,1,1,6,66,33,41,81,75,FALSE,FALSE,0,output_area
E00024308,322,133,60,93,60,99,91,21,13,20,26,15,FALSE,FALSE,64,89,53,96,91,27,11,14,52,23,FALSE,FALSE,69,84,40,96,87,60,27,41,75,66,FALSE,FALSE,0,output_area
E00024309,251,111,19,81,33,97,89,21,13,18,26,14,FALSE,TRUE,25,76,30,94,89,26,11,11,52,23,FALSE,TRUE,43,68,20,91,85,59,27,39,75,65,FALSE,FALSE,0,output_area
E00024310,289,127,12,72,60,66,80,25,13,15,32,21,FALSE,TRUE,19,65,53,64,80,29,11,9,66,27,FALSE,TRUE,35,54,40,52,75,62,27,37,83,70,FALSE,FALSE,0,output_area
E00024311,400,149,11,72,71,52,86,24,13,18,32,18,FALSE,TRUE,18,66,63,49,87,29,11,11,66,25,FALSE,TRUE,34,55,50,37,82,62,27,39,83,68,FALSE,FALSE,0,output_area
E00024312,288,122,8,74,51,74,84,20,15,15,20,18,TRUE,TRUE,15,67,44,72,85,26,12,9,35,25,FALSE,TRUE,30,56,32,61,80,58,28,37,64,68,FALSE,TRUE,0,output_area
E00024314,346,149,2,66,45,72,73,12,11,9,16,12,TRUE,TRUE,9,60,40,69,72,18,10,6,26,21,TRUE,TRUE,19,48,28,58,64,49,26,34,54,63,FALSE,TRUE,346,output_area
E00024315,273,115,4,13,5,19,33,16,15,12,18,18,TRUE,TRUE,11,12,5,16,33,21,12,8,27,25,FALSE,TRUE,23,5,4,8,22,53,28,36,55,68,FALSE,TRUE,0,output_area
E00024316,424,145,16,0,2,1,2,29,35,24,30,30,FALSE,TRUE,22,0,2,0,2,33,24,16,61,32,FALSE,TRUE,40,0,2,0,1,66,38,42,80,73,FALSE,FALSE,0,output_area
E00024317,451,144,12,0,3,2,7,25,27,18,30,18,FALSE,TRUE,19,0,3,2,7,29,18,11,61,25,FALSE,TRUE,35,0,3,1,4,62,33,39,80,68,FALSE,FALSE,0,output_area
E00024318,419,139,13,3,23,1,5,26,27,20,31,19,FALSE,TRUE,20,3,21,1,5,30,18,14,64,26,FALSE,TRUE,36,1,14,0,3,63,33,41,81,69,FALSE,FALSE,0,output_area
E00024319,405,230,26,84,86,84,68,12,22,24,13,11,FALSE,TRUE,33,80,78,82,68,18,15,16,24,20,FALSE,FALSE,49,72,69,73,60,49,31,42,53,60,FALSE,FALSE,0,output_area
E00024320,289,121,56,91,75,85,98,24,19,18,30,18,FALSE,FALSE,60,88,66,83,98,29,14,11,61,25,FALSE,FALSE,67,83,54,75,96,62,29,39,80,68,FALSE,FALSE,0,output_area
E00024321,273,106,61,93,95,72,91,0,0,1,0,1,FALSE,FALSE,66,90,89,69,90,1,1,0,2,6,FALSE,FALSE,71,84,84,58,86,13,9,9,32,28,FALSE,FALSE,0,output_area
E00024322,439,205,69,94,89,85,90,1,1,1,6,2,FALSE,FALSE,74,91,81,83,90,1,1,0,19,6,FALSE,FALSE,74,86,73,75,86,14,9,9,48,28,FALSE,FALSE,0,output_area
E00024323,284,117,55,91,95,70,87,2,2,3,11,4,FALSE,FALSE,59,88,89,67,87,2,2,3,22,11,FALSE,FALSE,67,82,85,56,83,27,11,27,52,32,FALSE,FALSE,0,output_area
E00024324,315,137,20,82,86,64,83,12,22,28,15,9,FALSE,TRUE,27,77,78,60,84,18,15,19,25,19,FALSE,TRUE,44,68,69,49,79,49,31,44,54,58,FALSE,FALSE,0,output_area
E00024325,281,127,72,94,88,89,90,10,13,5,12,8,FALSE,FALSE,76,91,79,86,89,16,11,4,23,18,FALSE,FALSE,75,87,70,79,85,45,27,31,52,55,FALSE,FALSE,0,output_area
E00024326,297,146,7,58,38,62,68,19,19,24,24,10,TRUE,TRUE,15,52,33,58,67,25,14,16,46,19,FALSE,TRUE,28,39,23,47,59,57,29,42,72,59,FALSE,TRUE,0,output_area
E00024327,280,137,17,76,52,90,71,30,31,28,40,19,FALSE,TRUE,23,69,46,86,71,34,21,19,77,26,FALSE,TRUE,41,59,33,79,64,66,36,44,88,69,FALSE,FALSE,0,output_area
E00024328,253,114,12,78,71,84,67,12,22,28,14,9,FALSE,TRUE,18,72,63,82,67,18,15,19,25,19,FALSE,TRUE,34,62,50,73,59,48,31,44,53,57,FALSE,FALSE,0,output_area
E00024329,473,215,99,99,98,85,98,4,13,4,11,3,FALSE,FALSE,98,98,93,83,98,7,11,3,22,10,FALSE,FALSE,93,96,90,74,96,35,27,30,52,32,FALSE,FALSE,0,output_area
E00024330,227,120,3,48,18,81,33,12,22,24,15,10,TRUE,TRUE,9,42,17,79,33,18,15,16,25,19,TRUE,TRUE,19,28,12,69,22,49,31,42,54,59,FALSE,TRUE,227,output_area
E00024331,305,133,11,76,86,50,80,23,35,31,25,13,FALSE,TRUE,18,69,77,46,80,28,24,22,49,22,FALSE,TRUE,34,59,67,34,75,61,38,45,73,64,FALSE,FALSE,0,output_area
E00024332,404,158,57,92,94,75,86,24,15,18,33,15,FALSE,FALSE,61,89,87,73,87,29,12,11,68,24,FALSE,FALSE,68,83,81,62,82,62,28,39,84,67,FALSE,FALSE,0,output_area
E00024333,290,134,9,31,19,44,32,22,27,28,25,13,TRUE,TRUE,17,27,18,39,32,27,18,19,49,21,FALSE,TRUE,32,14,12,28,21,60,33,44,73,63,FALSE,FALSE,0,output_area
E00024334,284,133,12,63,66,57,65,25,35,31,26,14,FALSE,TRUE,19,57,58,53,64,29,24,22,52,23,FALSE,TRUE,35,45,45,41,56,62,38,45,75,65,FALSE,FALSE,0,output_area
E00024335,251,113,12,77,62,70,88,25,27,28,31,14,FALSE,TRUE,19,71,55,67,88,29,18,19,64,23,FALSE,TRUE,35,60,41,56,84,62,33,44,81,65,FALSE,FALSE,0,output_area
E00024336,313,124,98,98,95,89,98,26,31,20,30,18,FALSE,FALSE,97,97,88,86,97,30,21,14,61,25,FALSE,FALSE,90,95,82,79,95,63,36,41,80,68,FALSE,FALSE,0,output_area
E00024337,297,118,59,92,97,62,93,23,31,20,22,16,FALSE,FALSE,63,89,92,58,93,27,21,14,40,25,FALSE,FALSE,69,83,89,47,89,60,36,41,68,67,FALSE,FALSE,0,output_area
E00024338,296,131,50,89,81,83,94,25,35,15,30,16,FALSE,FALSE,53,86,72,80,93,29,24,9,61,25,FALSE,FALSE,64,80,60,71,90,62,38,37,80,67,FALSE,FALSE,0,output_area
E00024339,259,118,19,61,76,53,54,33,41,28,54,20,FALSE,TRUE,25,54,67,49,53,36,28,19,83,27,FALSE,TRUE,43,41,55,37,43,67,41,44,91,69,FALSE,FALSE,0,output_area
E00024340,394,146,14,76,88,52,75,28,31,20,32,20,FALSE,TRUE,20,70,80,49,75,31,21,14,66,27,FALSE,TRUE,37,59,71,37,69,64,36,41,83,69,FALSE,FALSE,0,output_area
E00024341,377,129,17,4,16,5,13,31,22,42,36,24,FALSE,TRUE,24,4,14,5,13,34,15,29,73,29,FALSE,TRUE,41,1,10,2,7,66,31,48,86,71,FALSE,FALSE,0,output_area
E00024342,385,139,31,9,22,4,25,44,41,47,76,39,FALSE,FALSE,36,9,19,3,26,47,28,31,92,38,FALSE,FALSE,51,3,13,1,16,73,41,49,95,76,FALSE,FALSE,0,output_area
E00024343,304,136,34,8,12,23,11,47,35,57,60,32,FALSE,FALSE,39,8,12,19,11,50,24,41,85,34,FALSE,FALSE,54,3,8,10,6,74,38,55,92,74,FALSE,FALSE,0,output_area
E00024344,376,157,18,5,7,15,14,32,22,42,36,25,FALSE,TRUE,24,5,6,13,14,35,15,29,73,30,FALSE,TRUE,42,2,5,6,8,67,31,48,86,72,FALSE,FALSE,0,output_area
E00024345,301,96,45,2,12,1,11,56,46,56,81,48,FALSE,FALSE,48,2,11,1,11,58,32,40,94,43,FALSE,FALSE,60,1,8,0,6,78,45,55,96,78,FALSE,FALSE,0,output_area
E00024346,231,105,46,21,19,38,21,57,52,56,81,50,FALSE,FALSE,49,20,18,33,20,60,37,40,94,46,FALSE,FALSE,61,9,12,22,12,79,49,55,96,79,FALSE,FALSE,0,output_area
E00024347,328,134,99,99,95,85,100,0,1,1,7,1,FALSE,FALSE,98,98,89,82,100,1,1,0,20,6,FALSE,FALSE,94,97,84,74,100,14,9,9,48,28,FALSE,FALSE,0,output_area
E00024348,276,119,99,99,98,77,99,1,1,1,6,2,FALSE,FALSE,98,98,93,75,100,1,1,0,20,6,FALSE,FALSE,92,96,90,65,99,14,9,9,48,28,FALSE,FALSE,0,output_area
E00024349,299,132,42,87,96,56,90,1,1,1,7,2,FALSE,FALSE,44,83,90,52,90,1,1,0,20,7,FALSE,FALSE,57,77,86,40,86,14,9,9,48,29,FALSE,FALSE,0,output_area
E00024350,246,111,70,94,82,88,97,1,1,1,6,2,FALSE,FALSE,75,91,73,85,97,1,1,0,20,6,FALSE,FALSE,74,87,62,78,94,14,9,9,48,28,FALSE,FALSE,0,output_area
E00024351,378,149,28,85,89,58,93,1,1,1,7,2,FALSE,TRUE,34,80,82,54,93,1,1,0,20,7,FALSE,FALSE,50,72,74,42,89,15,9,9,49,29,FALSE,FALSE,0,output_area
E00024352,278,125,55,91,90,78,90,1,1,1,7,2,FALSE,FALSE,59,88,82,76,90,1,1,0,20,7,FALSE,FALSE,67,82,74,65,86,14,9,9,49,29,FALSE,FALSE,0,output_area
E00024353,238,115,36,86,78,95,71,1,1,1,8,3,FALSE,FALSE,40,82,69,91,70,1,1,1,20,7,FALSE,FALSE,55,75,58,87,63,15,10,9,49,29,FALSE,FALSE,0,output_area
E00024354,333,131,99,99,99,79,99,1,1,1,7,2,FALSE,FALSE,98,98,94,77,100,1,1,0,20,7,FALSE,FALSE,93,97,92,66,99,15,9,9,49,29,FALSE,FALSE,0,output_area
E00024355,314,122,73,94,92,72,99,4,11,3,11,4,FALSE,FALSE,76,91,84,70,99,7,10,3,22,11,FALSE,FALSE,75,87,77,59,97,35,26,29,52,32,FALSE,FALSE,0,output_area
E00024356,409,187,46,88,97,69,76,7,13,5,5,8,FALSE,FALSE,48,85,91,66,76,13,11,4,16,18,FALSE,FALSE,60,78,88,55,70,41,27,30,47,54,FALSE,FALSE,0,output_area
E00024357,265,114,59,92,90,72,97,5,15,5,13,4,FALSE,FALSE,63,89,83,69,96,8,12,4,24,11,FALSE,FALSE,69,83,74,58,94,36,28,30,53,32,FALSE,FALSE,0,output_area
E00024358,264,119,100,100,96,99,99,14,7,3,30,8,FALSE,FALSE,100,100,90,96,100,20,7,3,61,18,FALSE,FALSE,99,100,86,96,99,51,22,26,80,55,FALSE,FALSE,0,output_area
E00024359,414,141,82,95,98,68,95,11,19,24,14,8,FALSE,FALSE,83,93,93,65,94,17,14,16,25,18,FALSE,FALSE,78,88,90,54,91,48,29,42,53,56,FALSE,FALSE,0,output_area
E00024360,241,114,32,85,94,64,81,12,19,24,14,10,FALSE,FALSE,37,81,87,60,81,18,14,16,25,19,FALSE,FALSE,52,74,81,49,76,49,29,42,53,59,FALSE,FALSE,0,output_area
E00024361,327,131,98,98,94,92,91,14,8,3,22,8,FALSE,FALSE,96,96,87,89,90,20,8,3,38,18,FALSE,FALSE,87,93,81,83,86,51,23,29,67,55,FALSE,FALSE,0,output_area
E00024362,343,142,64,93,76,93,94,11,7,2,21,8,FALSE,FALSE,70,90,67,90,94,17,7,2,36,18,FALSE,FALSE,72,85,55,85,91,47,22,21,65,54,FALSE,FALSE,0,output_area
E00024363,334,129,51,90,96,61,94,7,11,5,5,7,FALSE,FALSE,55,87,90,56,93,13,10,4,18,18,FALSE,FALSE,65,81,86,45,90,41,26,30,47,52,FALSE,FALSE,0,output_area
E00024364,237,130,4,65,49,85,56,15,35,31,16,12,TRUE,TRUE,11,59,42,83,55,20,24,22,26,21,FALSE,TRUE,22,47,30,75,45,52,38,45,54,62,FALSE,TRUE,0,output_area
E00024365,314,120,93,68,89,51,59,97,87,79,65,99,FALSE,FALSE,89,61,81,47,58,94,81,72,87,91,FALSE,FALSE,80,50,72,35,48,89,80,80,93,86,FALSE,FALSE,0,output_area
E00024366,355,141,92,3,8,8,15,96,83,96,90,93,FALSE,FALSE,89,3,8,7,15,93,75,87,97,86,FALSE,FALSE,80,1,6,3,8,89,76,86,98,85,FALSE,FALSE,0,output_area
E00024367,515,132,89,12,15,28,13,93,64,99,81,95,FALSE,FALSE,87,11,14,23,14,92,49,89,94,87,FALSE,FALSE,79,4,9,13,7,89,57,87,96,85,FALSE,FALSE,0,output_area
E00024369,422,135,93,22,33,21,31,97,87,100,86,95,FALSE,FALSE,90,21,29,17,32,94,81,93,95,87,FALSE,FALSE,80,10,20,9,20,90,80,89,97,85,FALSE,FALSE,0,output_area
E00024370,542,154,96,8,28,8,10,99,96,99,81,99,FALSE,FALSE,91,8,26,7,11,96,94,89,94,90,FALSE,FALSE,81,3,17,3,6,90,94,87,96,86,FALSE,FALSE,0,output_area
E00024371,344,135,88,14,5,43,7,92,75,96,90,89,FALSE,FALSE,86,13,5,39,6,91,63,87,97,82,FALSE,FALSE,79,5,4,27,3,89,66,86,98,85,FALSE,FALSE,0,output_area
E00024372,495,137,92,31,56,19,29,96,80,96,93,93,FALSE,FALSE,88,27,49,16,30,93,69,87,98,86,FALSE,FALSE,80,14,36,8,18,89,71,86,99,85,FALSE,FALSE,0,output_area
E00024373,320,133,84,13,20,22,17,89,69,89,86,89,FALSE,FALSE,84,12,18,18,16,90,56,80,95,82,FALSE,FALSE,78,5,13,9,9,89,62,83,97,85,FALSE,FALSE,0,output_area
E00024374,305,120,78,6,23,13,6,83,58,84,81,87,FALSE,FALSE,81,7,21,12,6,87,43,76,94,80,FALSE,FALSE,77,2,15,6,3,88,53,82,96,84,FALSE,FALSE,0,output_area
E00024375,430,139,80,12,38,3,19,85,64,93,86,84,FALSE,FALSE,82,11,34,2,17,88,49,83,95,78,FALSE,FALSE,77,4,23,1,10,88,57,85,97,84,FALSE,FALSE,0,output_area
E00024376,451,158,95,25,51,27,13,99,96,96,81,97,FALSE,FALSE,91,23,44,22,14,95,94,87,94,89,FALSE,FALSE,81,11,32,13,7,90,94,86,96,86,FALSE,FALSE,0,output_area
E00024377,327,105,95,15,30,12,22,98,83,100,90,97,FALSE,FALSE,90,13,27,11,21,95,75,93,97,88,FALSE,FALSE,81,5,18,5,12,90,76,89,98,86,FALSE,FALSE,0,output_area
E00024378,563,151,91,17,39,14,18,95,75,99,86,93,FALSE,FALSE,88,15,35,12,17,93,63,91,95,86,FALSE,FALSE,80,7,24,6,9,89,66,88,97,85,FALSE,FALSE,0,output_area
E00024379,406,111,93,44,68,25,49,97,75,99,95,93,FALSE,FALSE,89,40,60,21,48,94,63,89,99,86,FALSE,FALSE,80,26,47,12,37,89,66,87,99,85,FALSE,FALSE,0,output_area
E00024380,359,115,84,32,48,29,30,89,64,93,86,89,FALSE,FALSE,84,28,41,24,31,90,49,83,95,82,FALSE,FALSE,78,15,30,14,19,89,57,85,97,85,FALSE,FALSE,0,output_area
E00024381,375,124,81,3,14,5,10,86,64,93,81,87,FALSE,FALSE,83,3,13,4,10,89,49,83,94,80,FALSE,FALSE,78,1,9,2,6,88,57,85,96,84,FALSE,FALSE,0,output_area
E00024383,531,139,90,13,39,5,18,94,69,99,81,95,FALSE,FALSE,87,12,35,5,17,92,56,89,94,87,FALSE,FALSE,79,5,24,2,9,89,62,87,96,85,FALSE,FALSE,0,output_area
E00024384,334,103,92,29,49,10,40,96,75,99,90,95,FALSE,FALSE,88,26,42,8,39,93,63,89,97,87,FALSE,FALSE,80,13,30,3,28,89,66,87,98,85,FALSE,FALSE,0,output_area
E00024385,376,121,85,48,62,27,57,90,58,96,90,89,FALSE,FALSE,85,42,54,22,57,90,43,87,97,82,FALSE,FALSE,78,28,41,13,47,89,53,86,98,85,FALSE,FALSE,0,output_area
E00024386,467,136,87,50,69,34,50,92,64,93,76,95,FALSE,FALSE,86,44,61,30,49,91,49,83,92,87,FALSE,FALSE,79,30,48,19,38,89,57,85,95,85,FALSE,FALSE,0,output_area
E00024387,595,125,80,36,53,11,49,85,46,96,86,88,FALSE,FALSE,83,31,46,10,47,88,32,87,95,81,FALSE,FALSE,78,18,34,5,36,88,45,86,97,85,FALSE,FALSE,0,output_area
E00024388,351,134,76,28,35,19,41,81,41,93,76,84,FALSE,FALSE,79,25,32,16,39,85,28,83,92,78,FALSE,FALSE,76,13,22,8,28,87,41,85,95,84,FALSE,FALSE,0,output_area
E00024389,366,149,91,32,33,37,33,95,87,84,70,98,FALSE,FALSE,88,28,29,33,33,93,81,76,90,89,FALSE,FALSE,80,15,20,22,21,89,80,82,94,86,FALSE,FALSE,0,output_area
E00024391,239,119,94,37,27,48,36,98,93,89,81,98,FALSE,FALSE,90,33,25,43,36,95,89,80,94,90,FALSE,FALSE,81,19,17,32,25,90,88,83,96,86,FALSE,FALSE,0,output_area
E00024392,529,156,90,22,39,21,25,94,89,79,81,95,FALSE,FALSE,87,21,35,17,26,92,85,72,94,87,FALSE,FALSE,79,10,24,9,15,89,84,80,96,85,FALSE,FALSE,0,output_area
E00024394,275,122,88,29,32,35,26,92,93,79,65,93,FALSE,FALSE,86,26,28,31,27,91,89,72,87,86,FALSE,FALSE,79,13,19,20,16,89,88,80,93,85,FALSE,FALSE,0,output_area
E00024395,309,112,91,21,41,18,24,95,93,84,70,97,FALSE,FALSE,88,20,36,16,25,93,89,76,90,88,FALSE,FALSE,80,9,25,8,15,89,88,82,94,86,FALSE,FALSE,0,output_area
E00024396,311,119,95,10,29,9,14,98,93,93,76,99,FALSE,FALSE,90,10,26,8,14,95,89,83,92,90,FALSE,FALSE,81,4,18,3,8,90,88,85,95,86,FALSE,FALSE,0,output_area
E00024397,331,130,92,40,40,67,11,96,93,84,70,97,FALSE,FALSE,89,36,35,64,11,93,89,76,90,89,FALSE,FALSE,80,22,24,53,6,89,88,82,94,86,FALSE,FALSE,0,output_area
E00024398,493,212,96,24,36,33,18,99,95,89,81,100,FALSE,FALSE,91,22,32,29,17,96,92,80,94,92,FALSE,FALSE,81,11,22,18,9,90,91,83,96,87,FALSE,FALSE,0,output_area
E00024399,335,152,57,58,27,69,67,65,64,55,49,88,FALSE,FALSE,60,52,25,66,66,69,49,39,81,81,FALSE,FALSE,68,39,17,54,58,83,57,54,90,85,FALSE,FALSE,0,output_area
E00024400,306,136,95,40,25,74,16,99,93,79,70,100,FALSE,FALSE,91,36,23,71,16,95,89,72,90,93,FALSE,FALSE,81,22,16,60,9,90,88,80,94,87,FALSE,FALSE,0,output_area
E00024401,542,189,94,46,73,35,37,98,89,84,70,99,FALSE,FALSE,90,41,63,31,37,95,85,76,90,92,FALSE,FALSE,81,27,51,20,26,90,84,82,94,87,FALSE,FALSE,0,output_area
E00024402,378,125,66,41,27,48,46,72,75,60,54,89,FALSE,FALSE,71,37,24,44,45,78,63,46,83,82,FALSE,FALSE,73,22,17,32,34,86,66,60,91,85,FALSE,FALSE,0,output_area
E00024403,203,121,81,54,9,94,44,86,83,75,60,92,FALSE,FALSE,83,48,9,91,42,89,75,68,85,85,FALSE,FALSE,78,35,7,86,31,88,76,78,92,85,FALSE,FALSE,0,output_area
E00024404,263,131,64,59,37,55,75,71,69,59,60,87,FALSE,FALSE,69,52,33,51,74,77,56,45,85,80,FALSE,FALSE,72,39,23,39,68,85,62,59,92,84,FALSE,FALSE,0,output_area
E00024405,493,129,52,20,55,3,22,62,95,52,90,67,FALSE,FALSE,56,19,48,3,21,65,92,35,97,61,FALSE,FALSE,66,8,35,1,12,82,91,50,98,82,FALSE,FALSE,0,output_area
E00024406,469,144,49,11,31,7,18,60,93,50,86,64,FALSE,FALSE,53,10,28,6,17,63,89,33,95,58,FALSE,FALSE,63,4,19,3,9,80,88,50,97,81,FALSE,FALSE,0,output_area
E00024407,528,206,84,1,4,14,1,89,97,68,86,86,FALSE,FALSE,84,0,4,13,1,90,97,58,95,79,FALSE,FALSE,78,0,3,6,1,89,96,72,97,84,FALSE,FALSE,0,output_area
E00024408,510,191,69,3,11,17,4,75,93,62,86,80,FALSE,FALSE,73,3,10,15,3,80,89,48,95,73,FALSE,FALSE,74,1,7,7,2,86,88,61,97,83,FALSE,FALSE,0,output_area
